Organization Code,Organization Name,School Code,School Name,TOTAL,PCT_AmInd,PCT_Asian,PCT_Black,PCT_hisp,PCT_White,PCT_PI,PCT_2ormore,,,Created 11-5-12
0130,CHERRY CREEK 5,0348,ARROWHEAD ELEMENTARY SCHOOL,625,0.0096,0.0656,0.1232,0.1968,0.5584,0.0064,0.04,,,
0130,CHERRY CREEK 5,0442,ASPEN CROSSING ELEMENTARY SCHOOL,546,0.003663004,0.091575092,0.115384615,0.153846154,0.576923077,0,0.058608059,,,
0130,CHERRY CREEK 5,0714,BELLEVIEW ELEMENTARY SCHOOL,581,0.005163511,0.21686747,0.04130809,0.082616179,0.614457831,0,0.039586919,,,
0130,CHERRY CREEK 5,1155,BUFFALO TRAIL ELEMENTARY SCHOOL,617,0.001620746,0.066450567,0.108589951,0.110210697,0.646677472,0.001620746,0.064829822,,,
0130,CHERRY CREEK 5,1273,CANYON CREEK ELEMENTARY SCHOOL,661,0.009077156,0.080181543,0.096822995,0.146747352,0.627836611,0,0.039334342,,,
0130,CHERRY CREEK 5,1510,CHALLENGE SCHOOL,534,0.001872659,0.213483146,0.071161049,0.123595506,0.520599251,0.003745318,0.065543071,,,
0130,CHERRY CREEK 5,1551,CHEROKEE TRAIL HIGH SCHOOL,2451,0.005303958,0.093431253,0.119543044,0.146878825,0.600163199,0.002039984,0.032639739,,,
0130,CHERRY CREEK 5,1566,CAMPUS MIDDLE SCHOOL,1419,0.00422833,0.127554616,0.03030303,0.092318534,0.713178295,0.003523608,0.028893587,,,
0130,CHERRY CREEK 5,1568,WEST MIDDLE SCHOOL,1112,0.000899281,0.085431655,0.03057554,0.142985612,0.693345324,0.003597122,0.043165468,,,
0130,CHERRY CREEK 5,1570,CHERRY CREEK HIGH SCHOOL,3453,0.002896032,0.094989864,0.031856357,0.100202722,0.747176368,0.001158413,0.021720243,,,
0130,CHERRY CREEK 5,1571,CHERRY CREEK CHARTER ACADEMY,487,0.002053388,0.151950719,0.080082136,0.065708419,0.659137577,0,0.041067762,,,
0130,CHERRY CREEK 5,1572,HIGH PLAINS ELEMENTARY SCHOOL,518,0,0.104247104,0.015444015,0.189189189,0.656370656,0.003861004,0.030888031,,,
0130,CHERRY CREEK 5,1574,CHERRY HILLS VILLAGE ELEMENTARY SCHOOL,614,0.001628664,0.040716612,0.004885993,0.058631922,0.871335505,0,0.022801303,,,
0130,CHERRY CREEK 5,1614,CIMARRON ELEMENTARY SCHOOL,540,0.009259259,0.033333333,0.190740741,0.22962963,0.444444444,0.014814815,0.077777778,,,
0130,CHERRY CREEK 5,1916,COTTONWOOD CREEK ELEMENTARY SCHOOL,640,0.00625,0.14375,0.0046875,0.0546875,0.759375,0,0.03125,,,
0130,CHERRY CREEK 5,1970,CREEKSIDE ELEMENTARY SCHOOL,739,0.00811908,0.075778078,0.059539919,0.121786198,0.692828146,0,0.041948579,,,
0130,CHERRY CREEK 5,2094,DAKOTA VALLEY ELEMENTARY SCHOOL,869,0.00575374,0.107019563,0.110471807,0.155350978,0.591484465,0.002301496,0.027617952,,,
0130,CHERRY CREEK 5,2292,DRY CREEK ELEMENTARY SCHOOL,423,0.002364066,0.087470449,0.040189125,0.108747045,0.687943262,0,0.073286052,,,
0130,CHERRY CREEK 5,2357,EAGLECREST HIGH SCHOOL,2323,0.003443823,0.068876453,0.154541541,0.17262161,0.562204046,0.003443823,0.034868704,,,
0130,CHERRY CREEK 5,2428,EASTRIDGE COMMUNITY ELEMENTARY SCHOOL,875,0.008,0.049142857,0.289142857,0.316571429,0.278857143,0.002285714,0.056,,,
0130,CHERRY CREEK 5,2897,FALCON CREEK MIDDLE SCHOOL,1032,0.009689922,0.082364341,0.096899225,0.170542636,0.590116279,0.002906977,0.04748062,,,
0130,CHERRY CREEK 5,3030,FOX RIDGE MIDDLE SCHOOL,914,0.006564551,0.067833698,0.083150985,0.122538293,0.661925602,0.004376368,0.053610503,,,
0130,CHERRY CREEK 5,3589,GRANDVIEW HIGH SCHOOL,2610,0.008812261,0.092720307,0.086590038,0.135249042,0.619923372,0.005747126,0.050957854,,,
0130,CHERRY CREEK 5,3648,GREENWOOD ELEMENTARY SCHOOL,421,0,0.078384798,0.023752969,0.047505938,0.809976247,0,0.040380048,,,
0130,CHERRY CREEK 5,3926,HERITAGE ELEMENTARY SCHOOL,364,0.010989011,0.167582418,0.035714286,0.107142857,0.648351648,0,0.03021978,,,
0130,CHERRY CREEK 5,3988,HIGHLINE COMMUNITY ELEMENTARY SCHOOL,619,0.009693053,0.030694669,0.197092084,0.504038772,0.205169628,0,0.053311793,,,
0130,CHERRY CREEK 5,4062,HOLLY HILLS ELEMENTARY SCHOOL,597,0.006700168,0.055276382,0.130653266,0.577889447,0.206030151,0.003350084,0.020100503,,,
0130,CHERRY CREEK 5,4078,HOMESTEAD ELEMENTARY SCHOOL,537,0.003724395,0.094972067,0.013035382,0.115456238,0.731843575,0.001862197,0.039106145,,,
0130,CHERRY CREEK 5,4100,HORIZON MIDDLE SCHOOL,969,0.010319917,0.044375645,0.194014448,0.249742002,0.440660475,0.004127967,0.056759546,,,
0130,CHERRY CREEK 5,4276,INDEPENDENCE ELEMENTARY SCHOOL,472,0.006355932,0.029661017,0.194915254,0.264830508,0.453389831,0,0.050847458,,,
0130,CHERRY CREEK 5,4280,INDIAN RIDGE ELEMENTARY SCHOOL,587,0.00681431,0.100511073,0.091993186,0.102214651,0.633730835,0.001703578,0.063032368,,,
0130,CHERRY CREEK 5,4975,LAREDO MIDDLE SCHOOL,1176,0.005102041,0.068877551,0.164115646,0.176020408,0.528911565,0.004251701,0.052721088,,,
0130,CHERRY CREEK 5,5744,MEADOW POINT ELEMENTARY SCHOOL,466,0.004291845,0.017167382,0.111587983,0.30472103,0.519313305,0,0.042918455,,,
0130,CHERRY CREEK 5,5934,MISSION VIEJO ELEMENTARY SCHOOL,686,0.00728863,0.037900875,0.138483965,0.217201166,0.548104956,0.004373178,0.04664723,,,
0130,CHERRY CREEK 5,6625,OVERLAND HIGH SCHOOL,2248,0.005338078,0.058718861,0.322064057,0.306494662,0.261120996,0.002224199,0.044039146,,,
0130,CHERRY CREEK 5,6820,PEAKVIEW ELEMENTARY SCHOOL,614,0.003257329,0.039087948,0.078175896,0.127035831,0.682410423,0,0.070032573,,,
0130,CHERRY CREEK 5,6955,PINE RIDGE ELEMENTARY SCHOOL,676,0.00295858,0.084319527,0.039940828,0.105029586,0.720414201,0,0.047337278,,,
0130,CHERRY CREEK 5,7102,POLTON COMMUNITY ELEMENTARY SCHOOL,502,0.003984064,0.055776892,0.163346614,0.167330677,0.521912351,0.003984064,0.083665339,,,
0130,CHERRY CREEK 5,7116,PONDEROSA ELEMENTARY SCHOOL,714,0.005602241,0.049019608,0.308123249,0.366946779,0.218487395,0.005602241,0.046218487,,,
0130,CHERRY CREEK 5,7158,PRAIRIE MIDDLE SCHOOL,1715,0.007580175,0.056559767,0.321282799,0.344023324,0.221574344,0.004081633,0.044897959,,,
0130,CHERRY CREEK 5,7277,RED HAWK RIDGE ELEMENTARY SCHOOL,812,0.011083744,0.123152709,0.075123153,0.217980296,0.511083744,0.002463054,0.0591133,,,
0130,CHERRY CREEK 5,7476,ROLLING HILLS ELEMENTARY SCHOOL,667,0,0.122938531,0.064467766,0.103448276,0.691154423,0,0.017991004,,,
0130,CHERRY CREEK 5,7559,SAGEBRUSH ELEMENTARY SCHOOL,570,0.005263158,0.047368421,0.161403509,0.240350877,0.461403509,0.003508772,0.080701754,,,
0130,CHERRY CREEK 5,8020,SMOKY HILL HIGH SCHOOL,2192,0.007755474,0.075729927,0.179288321,0.148722628,0.54379562,0.003193431,0.041514599,,,
0130,CHERRY CREEK 5,8380,SUMMIT ELEMENTARY SCHOOL,511,0.005870841,0.035225049,0.148727984,0.219178082,0.516634051,0.001956947,0.072407045,,,
0130,CHERRY CREEK 5,8394,SUNRISE ELEMENTARY SCHOOL,717,0.008368201,0.029288703,0.19525802,0.20083682,0.470013947,0.0013947,0.094839609,,,
0130,CHERRY CREEK 5,8848,THUNDER RIDGE MIDDLE SCHOOL,1234,0.003241491,0.059157212,0.11102107,0.162074554,0.601296596,0,0.063209076,,,
0130,CHERRY CREEK 5,8850,TIMBERLINE ELEMENTARY SCHOOL,666,0,0.061561562,0.06006006,0.154654655,0.663663664,0.001501502,0.058558559,,,
0130,CHERRY CREEK 5,8887,TRAILS WEST ELEMENTARY SCHOOL,662,0.006042296,0.051359517,0.084592145,0.105740181,0.696374622,0.006042296,0.049848943,,,
0130,CHERRY CREEK 5,9108,VILLAGE EAST COMMUNITY ELEMENTARY SCHOOL,810,0.00617284,0.069135802,0.324691358,0.311111111,0.219753086,0.00617284,0.062962963,,,
0130,CHERRY CREEK 5,9200,WALNUT HILLS COMMUNITY ELEMENTARY SCHOOL,415,0.009638554,0.060240964,0.021686747,0.118072289,0.730120482,0.002409639,0.057831325,,,
0130,CHERRY CREEK 5,9624,WILLOW CREEK ELEMENTARY SCHOOL,540,0.003703704,0.137037037,0.012962963,0.07037037,0.727777778,0,0.048148148,,,
0140,LITTLETON 6,0298,ARAPAHOE HIGH SCHOOL,2152,0.005111524,0.025557621,0.007899628,0.079925651,0.850836431,0.000929368,0.029739777,,,
0140,LITTLETON 6,0752,FRANKLIN ELEMENTARY SCHOOL,514,0.003891051,0.031128405,0.007782101,0.073929961,0.832684825,0,0.050583658,,,
0140,LITTLETON 6,1382,CENTENNIAL ACADEMY OF FINE ARTS EDUCATION,511,0.003913894,0.017612524,0.021526419,0.305283757,0.596868885,0.001956947,0.052837573,,,
0140,LITTLETON 6,2382,EAST ELEMENTARY SCHOOL,239,0.025104603,0.033472803,0.016736402,0.59832636,0.305439331,0,0.020920502,,,
0140,LITTLETON 6,2804,EUCLID MIDDLE SCHOOL,748,0.001336898,0.040106952,0.010695187,0.176470588,0.733957219,0,0.037433155,,,
0140,LITTLETON 6,2926,FIELD ELEMENTARY SCHOOL,435,0.011494253,0.018390805,0.027586207,0.549425287,0.363218391,0,0.029885057,,,
0140,LITTLETON 6,3472,GODDARD MIDDLE SCHOOL,806,0.007444169,0.032258065,0.024813896,0.277915633,0.6191067,0.00248139,0.035980149,,,
0140,LITTLETON 6,3930,HERITAGE HIGH SCHOOL,1691,0.005322295,0.021880544,0.011235955,0.108811354,0.817267889,0.001182732,0.034299231,,,
0140,LITTLETON 6,3950,HIGHLAND ELEMENTARY SCHOOL,382,0,0.036649215,0.005235602,0.143979058,0.767015707,0,0.047120419,,,
0140,LITTLETON 6,4316,NEWTON MIDDLE SCHOOL,658,0.007598784,0.03343465,0.012158055,0.109422492,0.800911854,0.003039514,0.03343465,,,
0140,LITTLETON 6,4447,JOHN WESLEY POWELL MIDDLE SCHOOL,876,0.006849315,0.02739726,0.005707763,0.110730594,0.810502283,0,0.038812785,,,
0140,LITTLETON 6,5224,LITTLETON HIGH SCHOOL,1460,0.007534247,0.032876712,0.017123288,0.199315068,0.706164384,0.002739726,0.034246575,,,
0140,LITTLETON 6,5229,LITTLETON ACADEMY,465,0,0.148387097,0.008602151,0.064516129,0.729032258,0,0.049462366,,,
0140,LITTLETON 6,5233,LITTLETON PREP CHARTER SCHOOL,529,0.005671078,0.026465028,0.017013233,0.27221172,0.652173913,0,0.026465028,,,
0140,LITTLETON 6,5236,LOIS LENSKI ELEMENTARY SCHOOL,622,0.003215434,0.032154341,0.006430868,0.072347267,0.832797428,0,0.053054662,,,
0140,LITTLETON 6,5572,HOPKINS ELEMENTARY SCHOOL,370,0.002702703,0.035135135,0.010810811,0.151351351,0.748648649,0,0.051351351,,,
0140,LITTLETON 6,5574,TWAIN ELEMENTARY SCHOOL,345,0.005797101,0.017391304,0.014492754,0.101449275,0.831884058,0,0.028985507,,,
0140,LITTLETON 6,6292,VILLAGE AT NORTH,327,0.006116208,0.027522936,0.03058104,0.415902141,0.470948012,0.003058104,0.04587156,,,
0140,LITTLETON 6,6814,PEABODY ELEMENTARY SCHOOL,393,0.007633588,0.022900763,0.015267176,0.111959288,0.79389313,0,0.048346056,,,
0140,LITTLETON 6,7518,RUNYON ELEMENTARY SCHOOL,443,0.004514673,0.036117381,0.006772009,0.101580135,0.819413093,0,0.031602709,,,
0140,LITTLETON 6,7606,SANDBURG ELEMENTARY SCHOOL,557,0.008976661,0.030520646,0.007181329,0.078994614,0.84021544,0.003590664,0.030520646,,,
0140,LITTLETON 6,8064,MOODY ELEMENTARY SCHOOL,424,0,0.018867925,0.025943396,0.191037736,0.721698113,0.002358491,0.04009434,,,
0140,LITTLETON 6,9600,WILDER ELEMENTARY SCHOOL,624,0,0.032051282,0.004807692,0.060897436,0.865384615,0,0.036858974,,,
0170,DEER TRAIL 26J,2136,DEER TRAIL ELEMENTARY SCHOOL,85,0,0,0,0.164705882,0.835294118,0,0,,,
0170,DEER TRAIL 26J,2140,DEER TRAIL JUNIOR-SENIOR HIGH SCHOOL,93,0,0,0,0.075268817,0.924731183,0,0,,,
0180,ADAMS-ARAPAHOE 28J,0000,NOT IN A SCHOOL,22,0.090909091,0,0.272727273,0.409090909,0.227272727,0,0,,,
0180,ADAMS-ARAPAHOE 28J,0213,AXL ACADEMY,450,0.013333333,0.017777778,0.322222222,0.302222222,0.293333333,0,0.051111111,,,
0180,ADAMS-ARAPAHOE 28J,0214,ALTURA ELEMENTARY SCHOOL,507,0.009861933,0.013806706,0.08086785,0.74556213,0.118343195,0.001972387,0.029585799,,,
0180,ADAMS-ARAPAHOE 28J,0219,APS ONLINE SCHOOL,184,0.010869565,0.032608696,0.201086957,0.402173913,0.293478261,0.010869565,0.048913043,,,
0180,ADAMS-ARAPAHOE 28J,0310,ARKANSAS ELEMENTARY SCHOOL,513,0.005847953,0.035087719,0.255360624,0.423001949,0.22417154,0.001949318,0.054580897,,,
0180,ADAMS-ARAPAHOE 28J,0458,AURORA ACADEMY CHARTER SCHOOL,518,0.00965251,0.025096525,0.245173745,0.260617761,0.384169884,0.001930502,0.073359073,,,
0180,ADAMS-ARAPAHOE 28J,0464,AURORA HILLS MIDDLE SCHOOL,933,0.003215434,0.027867095,0.239013934,0.557341908,0.138263666,0.002143623,0.032154341,,,
0180,ADAMS-ARAPAHOE 28J,0465,AURORA FRONTIER K-8,624,0.001602564,0.134615385,0.165064103,0.248397436,0.383012821,0.001602564,0.065705128,,,
0180,ADAMS-ARAPAHOE 28J,0914,BOSTON K-8 SCHOOL,504,0.001984127,0.130952381,0.107142857,0.706349206,0.027777778,0.003968254,0.021825397,,,
0180,ADAMS-ARAPAHOE 28J,1458,AURORA CENTRAL HIGH SCHOOL,2235,0.006711409,0.07606264,0.159284116,0.668456376,0.061744966,0.005816555,0.021923937,,,
0180,ADAMS-ARAPAHOE 28J,1470,CENTURY ELEMENTARY SCHOOL,371,0.005390836,0.035040431,0.283018868,0.345013477,0.274932615,0,0.056603774,,,
0180,ADAMS-ARAPAHOE 28J,1720,CLYDE MILLER K-8,467,0.00856531,0.012847966,0.130620985,0.605995717,0.199143469,0,0.042826552,,,
0180,ADAMS-ARAPAHOE 28J,1800,COLUMBIA MIDDLE SCHOOL,779,0.016688062,0.038510911,0.192554557,0.333761232,0.377406932,0.003851091,0.037227214,,,
0180,ADAMS-ARAPAHOE 28J,1948,CRAWFORD ELEMENTARY SCHOOL,703,0.004267425,0.123755334,0.093883357,0.743954481,0.014224751,0,0.019914651,,,
0180,ADAMS-ARAPAHOE 28J,2095,DALTON ELEMENTARY SCHOOL,527,0.007590133,0.058823529,0.165085389,0.341555977,0.375711575,0.001897533,0.049335863,,,
0180,ADAMS-ARAPAHOE 28J,2114,DARTMOUTH ELEMENTARY SCHOOL,407,0.00982801,0.022113022,0.125307125,0.422604423,0.366093366,0,0.054054054,,,
0180,ADAMS-ARAPAHOE 28J,2384,EAST MIDDLE SCHOOL,984,0.005081301,0.033536585,0.170731707,0.68800813,0.076219512,0.007113821,0.019308943,,,
0180,ADAMS-ARAPAHOE 28J,2618,ELKHART ELEMENTARY SCHOOL,767,0.003911343,0.048239896,0.132985658,0.717079531,0.070404172,0.005215124,0.022164276,,,
0180,ADAMS-ARAPAHOE 28J,2951,AURORA PUBLIC SCHOOLS CHILD DEVELOPMENT CENTER,288,0,0.017361111,0.180555556,0.729166667,0.055555556,0,0.017361111,,,
0180,ADAMS-ARAPAHOE 28J,2995,FLETCHER INTERMEDIATE SCIENCE & TECHNOLOGY SCHOOL,279,0.014336918,0.028673835,0.075268817,0.827956989,0.050179211,0,0.003584229,,,
0180,ADAMS-ARAPAHOE 28J,2998,FLETCHER PRIMARY SCHOOL,391,0.007672634,0.020460358,0.115089514,0.79028133,0.043478261,0.00511509,0.017902813,,,
0180,ADAMS-ARAPAHOE 28J,3272,FULTON ELEMENTARY SCHOOL,460,0.004347826,0.063043478,0.113043478,0.715217391,0.067391304,0.004347826,0.032608696,,,
0180,ADAMS-ARAPAHOE 28J,3354,GATEWAY HIGH SCHOOL,1665,0.007207207,0.036036036,0.253453453,0.449249249,0.207807808,0.005405405,0.040840841,,,
0180,ADAMS-ARAPAHOE 28J,3471,GLOBAL VILLAGE ACADEMY,889,0,0.076490439,0.178852643,0.509561305,0.186726659,0.002249719,0.046119235,,,
0180,ADAMS-ARAPAHOE 28J,4024,HINKLEY HIGH SCHOOL,2054,0.003894839,0.045277507,0.157254138,0.615384615,0.142648491,0.008276534,0.027263875,,,
0180,ADAMS-ARAPAHOE 28J,4270,IOWA ELEMENTARY SCHOOL,480,0.004166667,0.039583333,0.229166667,0.422916667,0.25,0.00625,0.047916667,,,
0180,ADAMS-ARAPAHOE 28J,4385,JAMAICA CHILD DEVELOPMENT CENTER,225,0.004444444,0.035555556,0.137777778,0.764444444,0.04,0,0.017777778,,,
0180,ADAMS-ARAPAHOE 28J,4426,JEWELL ELEMENTARY SCHOOL,526,0.009505703,0.045627376,0.273764259,0.431558935,0.197718631,0.003802281,0.038022814,,,
0180,ADAMS-ARAPAHOE 28J,4646,KENTON ELEMENTARY SCHOOL,540,0.007407407,0.031481481,0.116666667,0.766666667,0.05,0.003703704,0.024074074,,,
0180,ADAMS-ARAPAHOE 28J,4970,LANSING ELEMENTARY SCHOOL,367,0.002724796,0.021798365,0.335149864,0.534059946,0.073569482,0,0.032697548,,,
0180,ADAMS-ARAPAHOE 28J,4973,LAREDO ELEMENTARY SCHOOL,559,0.003577818,0.030411449,0.143112701,0.651162791,0.114490161,0.017889088,0.039355993,,,
0180,ADAMS-ARAPAHOE 28J,5298,LOTUS SCHOOL FOR EXCELLENCE,731,0.010943912,0.035567715,0.296853625,0.396716826,0.23119015,0.005471956,0.023255814,,,
0180,ADAMS-ARAPAHOE 28J,5361,LYN KNOLL ELEMENTARY SCHOOL,272,0.014705882,0.014705882,0.209558824,0.658088235,0.069852941,0,0.033088235,,,
0180,ADAMS-ARAPAHOE 28J,5751,MEADOWOOD CHILD DEVELOPMENT CENTER,279,0,0.05734767,0.333333333,0.405017921,0.129032258,0,0.075268817,,,
0180,ADAMS-ARAPAHOE 28J,6068,MONTVIEW MATH & HEALTH SCIENCES ELEMENTARY SCHOOL,447,0.013422819,0.011185682,0.105145414,0.753914989,0.100671141,0.004474273,0.011185682,,,
0180,ADAMS-ARAPAHOE 28J,6160,MRACHEK MIDDLE SCHOOL,946,0.009513742,0.041226216,0.28012685,0.409090909,0.213530655,0.006342495,0.040169133,,,
0180,ADAMS-ARAPAHOE 28J,6189,MURPHY CREEK K-8 SCHOOL,590,0.005084746,0.050847458,0.223728814,0.269491525,0.384745763,0.001694915,0.06440678,,,
0180,ADAMS-ARAPAHOE 28J,6219,NEW AMERICA SCHOOL,531,0,0.105461394,0.079096045,0.785310734,0.024482109,0,0.005649718,,,
0180,ADAMS-ARAPAHOE 28J,6310,NORTH MIDDLE SCHOOL HEALTH SCIENCES AND TECHNOLOGY CAMPUS,742,0.010781671,0.01212938,0.173854447,0.711590296,0.063342318,0.008086253,0.020215633,,,
0180,ADAMS-ARAPAHOE 28J,6546,OPTIONS SCHOOL,1877,0.004794885,0.018646777,0.014384656,0.083644113,0.850293021,0,0.028236548,,,
0180,ADAMS-ARAPAHOE 28J,6728,PARIS ELEMENTARY SCHOOL,438,0.015981735,0.002283105,0.075342466,0.867579909,0.01369863,0.00456621,0.020547945,,,
0180,ADAMS-ARAPAHOE 28J,6758,PARK LANE ELEMENTARY SCHOOL,378,0.005291005,0.03968254,0.169312169,0.645502646,0.08994709,0.021164021,0.029100529,,,
0180,ADAMS-ARAPAHOE 28J,6869,PEORIA ELEMENTARY SCHOOL,545,0.011009174,0.020183486,0.108256881,0.755963303,0.078899083,0,0.025688073,,,
0180,ADAMS-ARAPAHOE 28J,7232,AURORA QUEST K-8,604,0.006622517,0.102649007,0.114238411,0.180463576,0.514900662,0.009933775,0.071192053,,,
0180,ADAMS-ARAPAHOE 28J,7250,RANGEVIEW HIGH SCHOOL,2197,0.007737824,0.058716431,0.221665908,0.304506145,0.35685025,0.004096495,0.046426946,,,
0180,ADAMS-ARAPAHOE 28J,7558,SABLE ELEMENTARY SCHOOL,503,0.009940358,0.057654076,0.258449304,0.568588469,0.067594433,0.015904573,0.021868787,,,
0180,ADAMS-ARAPAHOE 28J,7865,SIDE CREEK ELEMENTARY SCHOOL,652,0.003067485,0.078220859,0.245398773,0.338957055,0.271472393,0.001533742,0.061349693,,,
0180,ADAMS-ARAPAHOE 28J,7932,SIXTH AVENUE ELEMENTARY SCHOOL,607,0.004942339,0.013179572,0.199341021,0.678747941,0.062602965,0.008237232,0.032948929,,,
0180,ADAMS-ARAPAHOE 28J,8078,SOUTH MIDDLE SCHOOL,686,0.008746356,0.021865889,0.218658892,0.655976676,0.065597668,0.00728863,0.021865889,,,
0180,ADAMS-ARAPAHOE 28J,8356,WILLIAM SMITH HIGH SCHOOL,282,0.010638298,0.031914894,0.163120567,0.418439716,0.319148936,0.007092199,0.04964539,,,
0180,ADAMS-ARAPAHOE 28J,8858,TOLLGATE ELEMENTARY SCHOOL,700,0.007142857,0.02,0.218571429,0.582857143,0.128571429,0.008571429,0.034285714,,,
0180,ADAMS-ARAPAHOE 28J,9056,VANGUARD CLASSICAL SCHOOL,509,0.001964637,0.011787819,0.129666012,0.559921415,0.26719057,0,0.029469548,,,
0180,ADAMS-ARAPAHOE 28J,9059,VASSAR ELEMENTARY SCHOOL,556,0.005395683,0.050359712,0.181654676,0.413669065,0.273381295,0.003597122,0.071942446,,,
0180,ADAMS-ARAPAHOE 28J,9060,VAUGHN ELEMENTARY SCHOOL,519,0.01734104,0.009633911,0.1522158,0.718689788,0.071290944,0.009633911,0.021194605,,,
0180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,916,0.005458515,0.006550218,0.098253275,0.42139738,0.411572052,0.005458515,0.051310044,,,
0180,ADAMS-ARAPAHOE 28J,9125,VISTA PEAK 9-12 PREPARATORY,366,0.008196721,0.032786885,0.199453552,0.357923497,0.37704918,0.005464481,0.019125683,,,
0180,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,511,0.005870841,0.033268102,0.160469667,0.673189824,0.084148728,0.001956947,0.04109589,,,
0180,ADAMS-ARAPAHOE 28J,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,986,0.007099391,0.073022312,0.080121704,0.773833671,0.050709939,0.002028398,0.013184584,,,
0180,ADAMS-ARAPAHOE 28J,9514,WHEELING ELEMENTARY SCHOOL,582,0.006872852,0.030927835,0.187285223,0.609965636,0.115120275,0.001718213,0.048109966,,,
0180,ADAMS-ARAPAHOE 28J,9756,YALE ELEMENTARY SCHOOL,526,0.011406844,0.019011407,0.16730038,0.507604563,0.245247148,0.003802281,0.045627376,,,
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,273,0,0.010989011,0.003663004,0.113553114,0.835164835,0.003663004,0.032967033,,,
0190,BYERS 32J,1176,BYERS JUNIOR-SENIOR HIGH SCHOOL,221,0,0,0.013574661,0.090497738,0.877828054,0,0.018099548,,,
0220,ARCHULETA COUNTY 50 JT,0064,ARCHULETA COUNTY HIGH SCHOOL,5,0.2,0,0.2,0.2,0.4,0,0,,,
0220,ARCHULETA COUNTY 50 JT,6652,PAGOSA SPRINGS ELEMENTARY SCHOOL,517,0.015473888,0.013539652,0.007736944,0.330754352,0.620889749,0,0.011605416,,,
0220,ARCHULETA COUNTY 50 JT,6657,PAGOSA SPRINGS MIDDLE SCHOOL,426,0.014084507,0.014084507,0.002347418,0.204225352,0.762910798,0,0.002347418,,,
0220,ARCHULETA COUNTY 50 JT,6658,PAGOSA SPRINGS HIGH SCHOOL,457,0.013129103,0.002188184,0.021881838,0.212253829,0.748358862,0,0.002188184,,,
0230,WALSH RE-1,9222,WALSH ELEMENTARY SCHOOL,93,0.032258065,0,0,0.193548387,0.76344086,0,0.010752688,,,
0230,WALSH RE-1,9226,WALSH HIGH SCHOOL,68,0,0,0,0.117647059,0.867647059,0,0.014705882,,,
0240,PRITCHETT RE-3,7174,PRITCHETT ELEMENTARY SCHOOL,39,0,0,0,0.179487179,0.820512821,0,0,,,
0240,PRITCHETT RE-3,7176,PRITCHETT MIDDLE SCHOOL,17,0,0,0,0.117647059,0.823529412,0,0.058823529,,,
0240,PRITCHETT RE-3,7180,PRITCHETT HIGH SCHOOL,20,0,0,0,0.15,0.8,0,0.05,,,
0250,SPRINGFIELD RE-4,8160,SPRINGFIELD ELEMENTARY SCHOOL,169,0.00591716,0,0.01183432,0.153846154,0.798816568,0,0.029585799,,,
0250,SPRINGFIELD RE-4,8164,SPRINGFIELD JUNIOR HIGH SCHOOL,36,0,0,0.027777778,0.138888889,0.805555556,0,0.027777778,,,
0250,SPRINGFIELD RE-4,8168,SPRINGFIELD HIGH SCHOOL,95,0,0,0,0.136842105,0.810526316,0,0.052631579,,,
0260,VILAS RE-5,9085,V.I.L.A.S. ONLINE SCHOOL,229,0.021834061,0.004366812,0.043668122,0.248908297,0.668122271,0.004366812,0.008733624,,,
0260,VILAS RE-5,9090,VILAS ELEMENTARY SCHOOL,30,0,0,0,0.266666667,0.733333333,0,0,,,
0260,VILAS RE-5,9100,VILAS UNDIVIDED HIGH SCHOOL,30,0,0,0,0.166666667,0.8,0,0.033333333,,,
0270,CAMPO RE-6,1248,CAMPO ELEMENTARY SCHOOL,29,0,0,0,0.206896552,0.793103448,0,0,,,
0270,CAMPO RE-6,1252,CAMPO UNDIVIDED HIGH SCHOOL,28,0,0,0,0.035714286,0.964285714,0,0,,,
0290,LAS ANIMAS RE-1,1812,LAS ANIMAS ELEMENTARY SCHOOL,249,0.004016064,0,0.024096386,0.329317269,0.638554217,0,0.004016064,,,
0290,LAS ANIMAS RE-1,4495,JUMP START LEARNING CENTER,48,0,0,0,0.4375,0.5625,0,0,,,
0290,LAS ANIMAS RE-1,4986,LAS ANIMAS MIDDLE SCHOOL,97,0,0.020618557,0.020618557,0.556701031,0.391752577,0,0.010309278,,,
0290,LAS ANIMAS RE-1,4990,LAS ANIMAS HIGH SCHOOL,145,0,0.006896552,0.013793103,0.482758621,0.489655172,0,0.006896552,,,
0310,MC CLAVE RE-2,5666,MC CLAVE ELEMENTARY SCHOOL,155,0.006451613,0,0,0.303225806,0.690322581,0,0,,,
0310,MC CLAVE RE-2,5670,MC CLAVE UNDIVIDED HIGH SCHOOL,138,0,0,0.007246377,0.347826087,0.644927536,0,0,,,
0470,ST VRAIN VALLEY RE 1J,0060,LEGACY ELEMENTARY SCHOOL,572,0.005244755,0.019230769,0.005244755,0.195804196,0.763986014,0,0.01048951,,,
0470,ST VRAIN VALLEY RE 1J,0061,ALPINE ELEMENTARY SCHOOL,549,0.009107468,0.047358834,0.014571949,0.225865209,0.677595628,0,0.025500911,,,
