Organization Code,School Code,Phone,School Name,Physical Address,Physical City,Physical State,Physical Zipcode,,Developed: 11-5-12
1020,1582,7194711999,CHEYENNE MOUNTAIN CHARTER ACADEMY,1832 SOUTH WAHSATCH,COLORADO SPRINGS,CO,80906,,
1020,1586,7195763080,CHEYENNE MOUNTAIN ELEMENTARY SCHOOL,5250 FARTHING DRIVE,COLORADO SPRINGS,CO,80906,,
1020,1588,7194756120,CHEYENNE MOUNTAIN JUNIOR HIGH SCHOOL,1200 WEST CHEYENNE ROAD,COLORADO SPRINGS,CO,80905,,
1020,1590,7194756110,CHEYENNE MOUNTAIN HIGH SCHOOL,1200 CRESTA ROAD,COLORADO SPRINGS,CO,80906,,
1020,1592,7194756130,BROADMOOR ELEMENTARY SCHOOL,440 W CHEYENNE MOUNTAIN BLVD,COLORADO SPRINGS,CO,80906,,
1020,1596,7194756140,CANON ELEMENTARY SCHOOL,1201 WEST CHEYENNE ROAD,COLORADO SPRINGS,CO,80906,,
1020,1604,7194756150,SKYWAY PARK ELEMENTARY SCHOOL,1100 MERCURY DRIVE,COLORADO SPRINGS,CO,80905,,
1020,3482,7193272820,GOLD CAMP ELEMENTARY SCHOOL,1805 PRESERVE DRIVE,COLORADO SPRINGS,CO,80906,,
1020,6953,7195270300,PINON VALLEY ELEMENTARY SCHOOL,6205 FARTHING DRIVE,COLORADO SPRINGS,CO,80906,,
1030,5460,7196852195,MANITOU SPRINGS ELEMENTARY SCHOOL,110 PAWNEE AVENUE,MANITOU SPRINGS,CO,80829,,
1030,5464,7196852127,MANITOU SPRINGS MIDDLE SCHOOL,415 EL MONTE PLACE,MANITOU SPRINGS,CO,80829,,
1030,5468,7196852074,MANITOU SPRINGS HIGH SCHOOL,401 EL MONTE PLACE,MANITOU SPRINGS,CO,80829,,
1030,9010,7196852227,UTE PASS ELEMENTARY SCHOOL,9230 CHIPITA PARK ROAD,CHIPITA PARK,CO,80809,,
1040,0017,7192345600,ACADEMY ENDEAVOUR ELEMENTARY SCHOOL,3475 HAMPTON PARK DRIVE,COLORADO SPRINGS,CO,80920,,
1040,0019,7192344000,ACADEMY INTERNATIONAL ELEMENTARY SCHOOL,8550 CHARITY,COLORADO SPRINGS,CO,80920,,
1040,0074,7192343000,CHALLENGER MIDDLE SCHOOL,10215 LEXINGTON DRIVE,COLORADO SPRINGS,CO,80920,,
1040,0076,7192342400,AIR ACADEMY HIGH SCHOOL,551 NORTH FRONTAGE ROAD WEST,USAF ACADEMY,CO,80840,,
1040,0110,7192341717,ACADEMY ONLINE HIGH SCHOOL,1110 CHAPEL HILLS DRIVE,COLORADO SPRINGS,CO,80920,,
1040,0209,7192346000,ASPEN VALLEY HIGH SCHOOL,1450 CHAPEL HILLS DRIVE,COLORADO SPRINGS,CO,80920,,
1040,0249,7192344100,ANTELOPE TRAILS ELEMENTARY SCHOOL,15280 JESSIE DRIVE,COLORADO SPRINGS,CO,80921,,
1040,1615,7192345700,CHINOOK TRAIL ELEMENTARY SCHOOL,11795 GRAND LAWN CIRCLE,COLORADO SPRINGS,CO,80924,,
1040,1627,7194840081,THE CLASSICAL ACADEMY CHARTER,975 STOUT ROAD,COLORADO SPRINGS,CO,80921,,
1040,1629,7194840091,THE CLASSICAL ACADEMY MIDDLE SCHOOL,975 STOUT ROAD,COLORADO SPRINGS,CO,80921,,
1040,1630,,THE CLASSICAL ACADEMY HIGH SCHOOL,975 STOUT ROAD,COLORADO SPRINGS,CO,80921,,
1040,2195,7192341800,DISCOVERY CANYON CAMPUS SCHOOL,1810 NORTHGATE BOULEVARD,COLORADO SPRINGS,CO,80921,,
1040,2248,7192344200,DOUGLASS VALLEY ELEMENTARY SCHOOL,4610 DOUGLASS DRIVE,USAF ACADEMY,CO,80840,,
1040,2358,7192343400,EAGLEVIEW MIDDLE SCHOOL,1325 VINDICATOR DRIVE,COLORADO SPRINGS,CO,80919,,
1040,2524,7192344300,EDITH WOLFORD ELEMENTARY SCHOOL,13710 BLACK FOREST ROAD,COLORADO SPRINGS,CO,80908,,
1040,2800,7192344400,EXPLORER ELEMENTARY SCHOOL,4190 BARDOT DRIVE,COLORADO SPRINGS,CO,80920,,
1040,3104,7192344500,FOOTHILLS ELEMENTARY SCHOOL,825 ALLEGHENY DRIVE,COLORADO SPRINGS,CO,80919,,
1040,3238,7192344600,FRONTIER ELEMENTARY SCHOOL,3755 MEADOW RIDGE DRIVE,COLORADO SPRINGS,CO,80920,,
1040,3985,7192344700,HIGH PLAINS ELEMENTARY SCHOOL,2248 VINTAGE DRIVE,COLORADO SPRINGS,CO,80920,,
1040,5126,7192342200,LIBERTY HIGH SCHOOL,8720 SCARBOROUGH DRIVE,COLORADO SPRINGS,CO,80920,,
1040,6140,7192343200,MOUNTAIN RIDGE MIDDLE SCHOOL,9150 LEXINGTON DRIVE,COLORADO SPRINGS,CO,80920,,
1040,6158,7192344800,MOUNTAIN VIEW ELEMENTARY SCHOOL,10095 LEXINGTON DRIVE,COLORADO SPRINGS,CO,80920,,
1040,6937,7192342600,PINE CREEK HIGH SCHOOL,10750 THUNDER MOUNTAIN AVENUE,COLORADO SPRINGS,CO,80908,,
1040,6960,7192345000,PIONEER ELEMENTARY SCHOOL,3663 WOODLAND HILLS DR,COLORADO SPRINGS,CO,80918,,
1040,7159,7192345100,PRAIRIE HILLS ELEMENTARY SCHOOL,8025 TELEGRAPH DRIVE,COLORADO SPRINGS,CO,80920,,
1040,7240,7192342000,RAMPART HIGH SCHOOL,8250 LEXINGTON DRIVE,COLORADO SPRINGS,CO,80920,,
1040,7247,7192345500,RANCH CREEK ELEMENTARY,9155 TUTT BOULEVARD,COLORADO SPRINGS,CO,80924,,
1040,7460,7192345200,ROCKRIMMON ELEMENTARY SCHOOL,194 W MIKADO DRIVE,COLORADO SPRINGS,CO,80919,,
1040,8779,7194886294,TCA COLLEGE PATHWAYS,12201 CROSS PEAK VIEW,COLORADO SPRINGS,CO,80921,,
1040,8813,7192345400,THE DA VINCI ACADEMY SCHOOL,1335 BRIDLE OAK LANE,COLORADO SPRINGS,CO,80921,,
1040,8851,7192343600,TIMBERVIEW MIDDLE SCHOOL,8680 SCARBOROUGH DRIVE,COLORADO SPRINGS,CO,80920,,
1040,9714,7192345300,WOODMEN-ROBERTS ELEMENTARY SCHOOL,8365 ORCHARD PATH ROAD,COLORADO SPRINGS,CO,80919,,
1050,2638,7196832700,ELLICOTT ELEMENTARY SCHOOL,399 SOUTH ELLICOTT HIGHWAY,ELLICOTT,CO,80808,,
1050,2640,7196832700,ELLICOTT MIDDLE SCHOOL,350 SOUTH ELLICOTT HIGHWAY,ELLICOTT,CO,80808,,
1050,2642,7196832700,ELLICOTT SENIOR HIGH SCHOOL,375 SOUTH ELLICOTT HIGHWAY,ELLICOTT,CO,80808,,
1060,6898,7197490170,PEYTON ELEMENTARY SCHOOL,13550 BRADSHAW ROAD,PEYTON,CO,80831,,
1060,6902,7197492244,PEYTON JUNIOR/SENIOR HIGH SCHOOL,13885 BRADSHAW ROAD,PEYTON,CO,80831,,
1070,3758,7196832247,HANOVER JUNIOR-SENIOR HIGH SCHOOL,17050 SOUTH PEYTON HIGHWAY,COLORADO SPRINGS,CO,80928,,
1070,6701,7193821260,PRAIRIE HEIGHTS ELEMENTARY SCHOOL,7930 INDIAN VILLAGE HEIGHTS,PUEBLO,CO,81008,,
1080,3539,7194884770,BEAR CREEK ELEMENTARY SCHOOL,1330 CREEKSIDE DRIVE,MONUMENT,CO,80132,,
1080,4686,7194884740,RAY E KILMER ELEMENTARY SCHOOL,4285 WALKER RD,COLORADO SPRINGS,CO,80908,,
1080,5093,7194811950,MONUMENT CHARTER ACADEMY,1150 VILLAGE RIDGE POINT,MONUMENT,CO,80132,,
1080,5096,7194884750,LEWIS-PALMER ELEMENTARY SCHOOL,1315 LAKE WOODMOOR DRIVE,MONUMENT,CO,80132,,
1080,5098,7194884776,LEWIS-PALMER MIDDLE SCHOOL,1776 WOODMOOR DRIVE,MONUMENT,CO,80132,,
1080,5100,7194884720,LEWIS-PALMER HIGH SCHOOL,1300 HIGBY ROAD,MONUMENT,CO,80132,,
1080,6678,,PALMER RIDGE HIGH SCHOOL,19255 MONUMENT HILL ROAD,MONUMENT,CO,80132,,
1080,6682,7194884760,PALMER LAKE ELEMENTARY SCHOOL,115 UPPER GLENWAY,PALMER LAKE,CO,80133,,
1080,7165,7195590800,PRAIRIE WINDS ELEMENTARY SCHOOL,790 KING'S DEER POINT EAST,MONUMENT,CO,80132,,
1110,0555,7195700075,BANNING LEWIS RANCH ACADEMY,7094 COTTONWOOD TREE DRIVE,COLORADO SPRINGS,CO,80927,,
1110,1618,7195971843,EVANS INTERNATIONAL ELEMENTARY SCHOOL,1675 WINNEBAGO ROAD,COLORADO SPRINGS,CO,80915,,
1110,2877,7194951100,FALCON VIRTUAL ACADEMY,10850 EAST WOODMEN ROAD,FALCON,CO,80831,,
1110,2902,7194952256,FALCON ELEMENTARY SCHOOL,12050 FALCON HIGHWAY,FALCON,CO,80831,,
1110,2906,7194955232,FALCON MIDDLE SCHOOL,1199755 TOWNER AVENUE,PEYTON,CO,80831,,
1110,2908,7194952261,FALCON HIGH SCHOOL,10255 LAMBERT ROAD,PEYTON,CO,80831,,
1110,4102,7195747700,HORIZON MIDDLE SCHOOL,1750 PIROS DRIVE,COLORADO SPRINGS,CO,80915,,
1110,4251,7193062966,THE IMAGINE CLASSICAL ACADEMY AT INDIGO RANCH,6464 PETERSON ROAD,COLORADO SPRINGS,CO,80923,,
1110,5779,7194958282,MERIDIAN RANCH INTERNATIONAL SCHOOL,10480 RAINBOW BRIDGE DRIVE,FALCON,CO,80831,,
1110,6483,7195961280,ODYSSEY ELEMENTARY SCHOOL,6275 BRIDLESPUR AVE,COLORADO SPRINGS,CO,80922,,
1110,6810,7194955505,PATRIOT LEARNING CENTER,11990 SWINGLINE ROAD,FALCON,CO,80831,,
1110,6935,7196839544,PIKES PEAK SCHOOL EXPEDITIONARY LEARNING,11925 ANTLERS RIDGE ROAD,FALCON,CO,80831,,
1110,7317,7195746482,REMINGTON ELEMENTARY SCHOOL,2825 PONY TRACKS DRIVE,COLORADO SPRINGS,CO,80922,,
1110,7339,7194948700,RIDGEVIEW ELEMENTARY SCHOOL,6753 SHIMMERING CREEK PLACE,COLORADO SPRINGS,CO,80922,,
1110,7463,7196228000,ROCKY MOUNTAIN CLASSICAL ACADEMY,1710 PIROS DRIVE,COLORADO SPRINGS,CO,80915,,
1110,7613,7195720924,SAND CREEK HIGH SCHOOL,7005 NORTH CAREFREE CIRCLE,COLORADO SPRINGS,CO,80922,,
1110,7960,7194955560,SKYVIEW MIDDLE SCHOOL,6350 WINDOM PEAK BOULEVARD,COLORADO SPRINGS,CO,80922,,
1110,8010,7194948600,SPRINGS RANCH ELEMENTARY SCHOOL,4350 CENTERVILLE DRIVE,COLORADO SPRINGS,CO,80922,,
1110,8266,7195744711,STETSON ELEMENTARY SCHOOL,4910 JEDEDIAH SMITH ROAD,COLORADO SPRINGS,CO,80922,,
1110,8791,7194916983,VISTA RIDGE HIGH SCHOOL,6888 BLACK FOREST ROAD,COLORADO SPRINGS,CO,80922,,
1110,9706,7194952256,WOODMEN HILLS ELEMENTARY SCHOOL,8308 DEL RIO ROAD,FALCON,CO,80831,,
1120,2504,7194783000,EDISON ACADEMY,14550 EDISON ROAD,YODER,CO,80864,,
1120,2514,7194782125,EDISON ELEMENTARY SCHOOL,14550 EDISON ROAD,YODER,CO,80864,,
1120,2526,7194782125,EDISON JUNIOR-SENIOR HIGH SCHOOL,14550 EDISON ROAD,YODER,CO,80864,,
1130,5850,7194782186,MIAMI/YODER ELEMENTARY SCHOOL,420 SOUTH RUSH ROAD,RUSH,CO,80833,,
1130,5854,7194782186,MIAMI-YODER SENIOR HIGH SCHOOL,420 SOUTH RUSH ROAD,RUSH,CO,80833,,
1130,5870,7194782186,MIAMI-YODER JUNIOR HIGH SCHOOL,420 SOUTH RUSH ROAD,RUSH,CO,80833,,
1140,0419,7192765700,CANON ONLINE ACADEMY,101 NORTH 14TH STREET,CANON CITY,CO,81212,,
1140,1262,7192765740,CANON CITY MIDDLE SCHOOL,1215 MAIN STEEET,CANON CITY,CO,81212,,
1140,1266,7192765870,CANON CITY HIGH SCHOOL,1313 COLLEGE,CANON CITY,CO,81212,,
1140,3211,7192766150,GARDEN PARK HIGH SCHOOL,201 NORTH SIXTH STREET,CANON CITY,CO,81212,,
1140,3802,7192765970,HARRISON SCHOOL,920 FIELD AVENUE,CANON CITY,CO,81212,,
1140,5166,7192765830,LINCOLN ELEMENTARY SCHOOL,420 MYRTLE AVENUE,CANON CITY,CO,81212,,
1140,5414,7192766140,MADISON EXPLORATORY SCHOOL,202 EAST DOUGLAS,CANON CITY,CO,81212,,
1140,5704,7192766010,MCKINLEY ELEMENTARY SCHOOL,1240 MC KINLEY STREET,CANON CITY,CO,81212,,
1140,6752,7192751980,MOUNT VIEW CORE KNOWLEDGE CHARTER SCHOOL,809 FIELD AVENUE,CANON CITY,CO,81212,,
1140,7950,7192766050,SKYLINE ELEMENTARY SCHOOL,2855 NORTH 9TH STREET,CANON CITY,CO,81212,,
1140,9248,7192766090,WASHINGTON ELEMENTARY SCHOOL,606 NORTH 9TH STREET,CANON CITY,CO,81212,,
1150,2961,7197842510,FOCUS ACADEMY,403 WEST 5TH STREET,FLORENCE,CO,81226,,
1150,3002,7197846414,FLORENCE HIGH SCHOOL,2006 STATE HIGHWAY 67,FLORENCE,CO,81226,,
1150,3224,7197846303,FREMONT ELEMENTARY SCHOOL,500 WEST 5TH STREET,FLORENCE,CO,81226,,
1150,3226,7197844856,FREMONT MIDDLE SCHOOL,215 NORTH MAPLE,FLORENCE,CO,81226,,
1150,6858,7193726777,PENROSE ELEMENTARY SCHOOL,100 ILLINOIS,PENROSE,CO,81240,,
1160,3220,7199424131,COTOPAXI ELEMENTARY SCHOOL,345 COUNTY ROAD 12,COTOPAXI,CO,81223,,
1160,3228,7199424131,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,345 COUNTY ROAD 12,COTOPAXI,CO,81223,,
1180,0429,9709639647,CARBONDALE COMMUNITY CHARTER SCHOOL,1505 SATANK ROAD,CARBONDALE,CO,81623,,
1180,0560,9703845800,BASALT ELEMENTARY SCHOOL,151 EAST COTTONWOOD DRIVE,BASALT,CO,81621,,
1180,0561,9703845900,BASALT MIDDLE SCHOOL,51 SCHOOL STREET,BASALT,CO,81621,,
1180,0570,9703845959,BASALT HIGH SCHOOL,600 SOUTHSIDE DRIVE,BASALT,CO,81621,,
1180,1006,9703845995,BRIDGES,455 SOUTH 3RD STREET,CARBONDALE,CO,81623,,
1180,1296,9703845700,CARBONDALE MIDDLE SCHOOL,180 SNOWMASS DRIVE,CARBONDALE,CO,81623,,
1180,2063,9703845620,CRYSTAL RIVER ELEMENTARY SCHOOL,160 SNOWMASS DRIVE,CARBONDALE,CO,81623,,
1180,3460,9703845450,GLENWOOD SPRINGS ELEMENTARY SCHOOL,915 SCHOOL STREET,GLENWOOD SPRINGS,CO,81602,,
1180,3464,9703845500,GLENWOOD SPRINGS MIDDLE SCHOOL,120 SOCCERFIELD ROAD,GLENWOOD SPRINGS,CO,81601,,
1180,3468,9703845555,GLENWOOD SPRINGS HIGH SCHOOL,1521 GRAND AVENUE,GLENWOOD SPRINGS,CO,81601,,
1180,7422,9703845757,ROARING FORK HIGH SCHOOL,2270 HIGHWAY 133,CARBONDALE,CO,81623,,
1180,8038,9703845400,SOPRIS ELEMENTARY SCHOOL,1150 MOUNT SOPRIS DRIVE,GLENWOOD SPRINGS,CO,81602,,
1195,0065,9706256700,COAL RIDGE HIGH SCHOOL,35947 HIGHWAY 6,NEW CASTLE,CO,81647,,
1195,2573,9706656900,ELK CREEK ELEMENTARY,804 WEST MAIN STREET,NEW CASTLE,CO,81647,,
1195,3281,9706657500,GRAHAM MESA ELEMENTARY SCHOOL,1575 FARMSTEAD PARKWAY,RIFLE,CO,81650,,
1195,3967,9706256800,HIGHLAND ELEMENTARY SCHOOL,1500 EAST 7TH STREET,RIFLE,CO,81650,,
1195,4510,9706257700,KATHRYN SENOR ELEMENTARY SCHOOL,101 ALDER AVENUE,NEW CASTLE,CO,81647,,
1195,7356,9706257900,RIFLE MIDDLE SCHOOL,753 RAILROAD,RIFLE,CO,81650,,
1195,7360,9706257725,RIFLE HIGH SCHOOL,1350 PREFONTAINE AVE,RIFLE,CO,81650,,
1195,7388,9706257800,RIVERSIDE SCHOOL,215 ALDER AVENUE,NEW CASTLE,CO,81647,,
1195,7890,9706257850,CACTUS VALLEY ELEMENTARY SCHOOL,222 GRAND AVENUE,SILT,CO,81652,,
1195,9231,9706257950,WAMSLEY ELEMENTARY SCHOOL,225 EAST 30TH STREET,RIFLE,CO,81650,,
1220,3578,9702855703,BEA UNDERWOOD ELEMENTARY SCHOOL,0741 TAMARISK TRAIL,PARACHUTE,CO,81635,,
1220,3585,9702855702,GRAND VALLEY CENTER FOR FAMILY LEARNING,100 EAST SECOND STREET,PARACHUTE,CO,81635,,
1220,3586,9702855705,GRAND VALLEY HIGH SCHOOL,800 CARDINAL WAY,PARACHUTE,CO,81635,,
1220,3603,9702855701,L.W. ST. JOHN ELEMENTARY SCHOOL,460 STONE QUARRY ROAD,PARACHUTE,CO,81635,,
1220,8274,9702855707,GRAND VALLEY MIDDLE SCHOOL,0364 SIPRELLE DRIVE,PARACHUTE,CO,81635,,
1330,1632,3035823444,GILPIN COUNTY ELEMENTARY SCHOOL,10595 HIGHWAY 119,BLACK HAWK,CO,80403,,
1330,1634,3035823444,GILPIN COUNTY UNDIVIDED HIGH SCHOOL,10595 HIGHWAY 119,BLACK HAWK,CO,80403,,
1340,9416,9707243656,WEST GRAND ELEMENTARY SCHOOL,715 KINSEY AVENUE,KREMMLING,CO,80459,,
1340,9420,9707243425,WEST GRAND HIGH SCHOOL,208 12TH STREET,KREMMLING,CO,80459,,
1340,9422,9707243489,WEST GRAND MIDDLE SCHOOL,715 KINSEY AVENUE,KREMMLING,CO,80459,,
1350,2376,9708873382,EAST GRAND MIDDLE SCHOOL,251 WEST DIAMOND,GRANBY,CO,80446,,
1350,3182,9707268033,FRASER VALLEY ELEMENTARY SCHOOL,125 EASTOM,FRASER,CO,80442,,
1350,3556,9708873312,GRANBY ELEMENTARY SCHOOL,202 WEST TOPAZ,GRANBY,CO,80446,,
1350,4277,9708873805,INDIAN PEAKS CHARTER SCHOOL,197 W. DIAMOND,GRANBY,CO,80446,,
1350,5864,9708872104,MIDDLE PARK HIGH SCHOOL,765 NORTH 2ND STREET,GRANBY,CO,80446,,
1360,2006,9706417720,CRESTED BUTTE COMMUNITY SCHOOL,818 RED LADY AVENUE,CRESTED BUTTE,CO,81224,,
1360,3690,9706417710,GUNNISON ELEMENTARY SCHOOL,1099 NORTH 11TH,GUNNISON,CO,81230,,
1360,3694,9706417700,GUNNISON HIGH SCHOOL,800 WEST OHIO,GUNNISON,CO,81230,,
1360,3697,9706417710,GUNNISON MIDDLE SCHOOL,1099 NORTH 11TH,GUNNISON,CO,81230,,
1360,5577,9709639550,MARBLE CHARTER SCHOOL,412 WEST MAIN STREET,MARBLE,CO,81623,,
1380,4899,9709442314,LAKE CITY COMMUNITY SCHOOL,614 NORTH SILVER STREET,LAKE CITY,CO,81235,,
1390,0063,7197382190,PEAKVIEW SCHOOL,375 WEST PINE STREET,WALSENBURG,CO,81089,,
1390,3306,7197462446,GARDNER ELEMENTARY SCHOOL,25421 HIGHWAY 69,GARDNER,CO,81040,,
1390,9212,7197381610,JOHN MALL HIGH SCHOOL,335 PINE STREET,WALSENBURG,CO,81089,,
1400,4860,7197423621,LA VETA ELEMENTARY SCHOOL,126 EAST GARLAND,LA VETA,CO,81055,,
1400,4864,7197423662,LA VETA JUNIOR-SENIOR HIGH SCHOOL,126 EAST GARLAND,LA VETA,CO,81055,,
1410,6358,9707233300,NORTH PARK JUNIOR-SENIOR HIGH SCHOOL,910 4TH STREET,WALDEN,CO,80480,,
1410,9198,9707233300,WALDEN ELEMENTARY SCHOOL,910 4TH STREET,WALDEN,CO,80480,,
1420,0030,3039829790,ADAMS ELEMENTARY SCHOOL,6450 WEST 95TH PLACE,WESTMINSTER,CO,80021,,
1420,0033,3039827460,MC LAIN HIGH SCHOOL,13600 WEST 2ND PLACE,LAKEWOOD,CO,80228,,
1420,0034,3039827462,MC LAIN COMMUNITY HIGH SCHOOL,13600 WEST 2ND PLACE,LAKEWOOD,CO,80228,,
1420,0108,3039828160,ALAMEDA HIGH SCHOOL,1255 SOUTH WADSWORTH BLVD,LAKEWOOD,CO,80232,,
1420,0109,3039821240,ARVADA K-8,5751 BALSAM STREET,ARVADA,CO,80002,,
1420,0148,3039821165,ALLENDALE ELEMENTARY SCHOOL,5900 OAK STREET,ARVADA,CO,80004,,
1420,0370,3039820162,ARVADA HIGH SCHOOL,7951 WEST 65TH AVENUE,ARVADA,CO,80004,,
1420,0378,3039821303,ARVADA WEST HIGH SCHOOL,11595 ALLENDALE DRIVE,ARVADA,CO,80004,,
1420,0660,3039828714,BEAR CREEK K-8 SCHOOL,9601 WEST DARTMOUTH PLACE,LAKEWOOD,CO,80227,,
1420,0664,3039828855,BEAR CREEK HIGH SCHOOL,9800 WEST DARTMOUTH PLACE,LAKEWOOD,CO,80227,,
1420,0694,3039824280,BELL MIDDLE SCHOOL,1001 ULYSSES STREET,GOLDEN,CO,80401,,
1420,0724,3039828220,BELMAR ELEMENTARY SCHOOL,885 SOUTH GARRISON STREET,LAKEWOOD,CO,80226,,
1420,0776,3039824890,BERGEN MEADOW PRIMARY SCHOOL,1892 BERGEN PARKWAY,EVERGREEN,CO,80439,,
1420,0779,3039824964,BERGEN VALLEY INTERMEDIATE SCHOOL,1422 SUGARBUSH DRIVE,EVERGREEN,CO,80439,,
1420,0950,3039823480,BRADFORD PRIMARY SCHOOL,1 WHITE OAK DRIVE,LITTLETON,CO,80127,,
1420,0951,3039822770,BLUE HERON ELEMENTARY SCHOOL,5987 WEST DORADO DRIVE,LITTLETON,CO,80123,,
1420,0952,3039824882,BRADFORD INTERMEDIATE SCHOOL,2 WOODRUFF,LITTLETON,CO,80127,,
1420,0965,3039826722,BRADY EXPLORATION SCHOOL,5220 W. OHIO AVENUE,LAKEWOOD,CO,80226,,
1420,1238,3039821440,CAMPBELL ELEMENTARY SCHOOL,6500 OAK STREET,ARVADA,CO,80004,,
1420,1318,3039828930,CARMODY MIDDLE SCHOOL,2050 S KIPLING STREET,LAKEWOOD,CO,80227,,
1420,1522,3039823670,CHATFIELD HIGH SCHOOL,7227 SOUTH SIMMS STREET,LITTLETON,CO,80127,,
1420,1730,3039823409,COAL CREEK CANYON K-8 ELEMENTARY SCHOOL,11719 RANCH ELSIE ROAD,GOLDEN,CO,80403,,
1420,1790,3039825480,COLOROW ELEMENTARY SCHOOL,6317 SOUTH ESTES STREET,LITTLETON,CO,80123,,
1420,1861,3039825540,COLUMBINE HILLS ELEMENTARY SCHOOL,6005 WEST CANYON AVENUE,LITTLETON,CO,80128,,
1420,1864,3039824400,COLUMBINE HIGH SCHOOL,6201 SOUTH PIERCE STREET,LITTLETON,CO,80123,,
1420,1869,3034208288,COMPASS MONTESSORI - WHEAT RIDGE CHARTER SCHOOL,10399 WEST 44TH AVENUE,WHEAT RIDGE,CO,80033,,
1420,1876,3039823737,CORONADO ELEMENTARY SCHOOL,7922 SOUTH CARR,LITTLETON,CO,80128,,
1420,1880,3032711977,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,4441 SALVIA STREET,GOLDEN,CO,80403,,
1420,1886,3039825255,CONIFER SENIOR HIGH SCHOOL,10441 COUNTY HIGHWAY 73,CONIFER,CO,80433,,
1420,1976,3039826282,CREIGHTON MIDDLE SCHOOL,75 INDEPENDENCE STREET,LAKEWOOD,CO,80226,,
1420,2093,3039821970,DAKOTA RIDGE SENIOR HIGH SCHOOL,13399 WEST COAL MINE AVENUE,LITTLETON,CO,80127,,
1420,2120,3039822600,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL,10359 W NASSAU AVENUE,DENVER,CO,80235,,
1420,2130,3039823820,DEER CREEK MIDDLE SCHOOL,9201 WEST COLUMBINE DRIVE,LITTLETON,CO,80123,,
1420,2194,3039829200,DEVINNY ELEMENTARY SCHOOL,1725 SOUTH WRIGHT STREET,LAKEWOOD,CO,80228,,
1420,2288,3039821510,DRAKE JUNIOR HIGH SCHOOL,12550 WEST 52ND AVENUE,ARVADA,CO,80002,,
1420,2300,3039829270,DUNSTAN MIDDLE SCHOOL,1855 SOUTH WRIGHT STREET,LAKEWOOD,CO,80228,,
1420,2322,3039824565,DUTCH CREEK ELEMENTARY SCHOOL,7304 WEST ROXBURY PLACE,LITTLETON,CO,80128,,
1420,2496,3039826050,EDGEWATER ELEMENTARY SCHOOL,5570 WEST 24TH AVENUE,EDGEWATER,CO,80214,,
1420,2550,3039826406,EIBER ELEMENTARY SCHOOL,1385 INDEPENDENCE STREET,LAKEWOOD,CO,80215,,
1420,2616,3039822900,ELK CREEK ELEMENTARY SCHOOL,13304 SOUTH U S HIGHWAY 285,PINE,CO,80470,,
1420,2799,3034672295,EXCEL ACADEMY CHARTER SCHOOL,11500 W. 84TH AVE,ARVADA,CO,80005,,
1420,2820,3039821580,EVERITT MIDDLE SCHOOL,3900 KIPLING STREET,WHEAT RIDGE,CO,80033,,
1420,2832,3039825020,EVERGREEN MIDDLE SCHOOL,2059 HIWAN DRIVE,EVERGREEN,CO,80439,,
1420,2836,3039825140,EVERGREEN HIGH SCHOOL,29300 BUFFALO ROAD,EVERGREEN,CO,80439,,
1420,2866,3039825422,FAIRMOUNT ELEMENTARY SCHOOL,15975 WEST 50TH AVENUE,GOLDEN,CO,80403,,
1420,2946,3039821640,FITZMORRIS ELEMENTARY SCHOOL,6250 INDEPENDENCE STREET,ARVADA,CO,80004,,
1420,2963,3039829900,FALCON BLUFFS MIDDLE SCHOOL,8449 SOUTH GARRISON STREET,LITTLETON,CO,80128,,
1420,3025,3039829324,FOOTHILLS ELEMENTARY SCHOOL,13165 WEST OHIO AVENUE,LAKEWOOD,CO,80228,,
1420,3088,3039821680,FOSTER ELEMENTARY SCHOOL,5300 SAULSBURY COURT,ARVADA,CO,80002,,
1420,3099,3039828790,FAMILY LITERACY PRESCHOOL,5280 WEST OHIO AVE,LAKEWOOD,CO,80232,,
1420,3201,3032319801,FREE HORIZON MONTESSORI CHARTER SCHOOL,581 CONFERENCE PLACE,GOLDEN,CO,80401,,
1420,3216,3039821699,FREMONT ELEMENTARY SCHOOL,6420 URBAN,ARVADA,CO,80004,,
1420,3250,3039821740,NORMA ANDERSON PRESCHOOL,10801 WEST 44TH AVENUE,WHEAT RIDGE,CO,80033,,
1420,3450,3039828240,GLENNON HEIGHTS ELEMENTARY SCHOOL,11025 WEST GLENNON DRIVE,LAKEWOOD,CO,80226,,
1420,3502,3039824200,GOLDEN HIGH SCHOOL,701  24TH STREET,GOLDEN,CO,80401,,
1420,3536,3039824625,GOVERNOR'S RANCH ELEMENTARY SCHOOL,5354 SOUTH FIELD STREET,LITTLETON,CO,80123,,
1420,3622,3039828314,GREEN GABLES ELEMENTARY SCHOOL,8701 WEST WOODARD DRIVE,LAKEWOOD,CO,80227,,
1420,3624,3039829380,GREEN MOUNTAIN ELEMENTARY SCHOOL,12250 WEST KENTUCKY DRIVE,LAKEWOOD,CO,80228,,
1420,3628,3039829500,GREEN MOUNTAIN HIGH SCHOOL,13175 W GREEN MOUNTAIN DRIVE,LAKEWOOD,CO,80228,,
1420,3726,3039820260,HACKBERRY HILL ELEMENTARY SCHOOL,7300 WEST 76TH AVENUE,ARVADA,CO,80003,,
